rank,sample_id,group,teacher_dice,student_dice,dice_gap,teacher_iou,student_iou,teacher_acc,student_acc,teacher_hd95,student_hd95,hd95_gap
3883,2370,easy,0.8600,0.8792,-0.0191,0.7545,0.7844,0.8936,0.9060,3.00,2.24,-0.76
3884,4473,easy,0.5939,0.6130,-0.0192,0.4223,0.4420,0.7243,0.7329,27.80,28.85,1.06
3885,3544,easy,0.9174,0.9365,-0.0192,0.8473,0.8807,0.9923,0.9844,3.49,3.00,-0.49
3886,3787,easy,0.7867,0.8060,-0.0193,0.6484,0.6750,0.9686,0.9670,8.70,8.86,0.16
3887,3173,easy,0.6640,0.6834,-0.0194,0.4970,0.5191,0.7693,0.7854,7.00,7.16,0.16
3888,770,easy,0.8592,0.8787,-0.0195,0.7532,0.7837,0.9465,0.9253,6.23,5.10,-1.13
3889,4124,easy,0.2069,0.2264,-0.0195,0.1154,0.1277,0.8156,0.8156,7.52,6.71,-0.81
3890,3306,easy,0.6971,0.7167,-0.0195,0.5351,0.5584,0.7711,0.7867,5.93,5.64,-0.29
3891,1289,easy,0.3467,0.3662,-0.0195,0.2097,0.2241,0.6412,0.6413,19.32,20.06,0.74
3892,3784,easy,0.8082,0.8278,-0.0196,0.6782,0.7062,0.9836,0.9787,8.90,8.54,-0.35
3893,1199,easy,0.8025,0.8221,-0.0196,0.6701,0.6979,0.9577,0.9718,1.41,1.27,-0.14
3894,2357,easy,0.8583,0.8780,-0.0197,0.7517,0.7825,0.9056,0.9207,3.16,2.04,-1.13
3895,2893,easy,0.7086,0.7282,-0.0197,0.5487,0.5726,0.7769,0.7870,9.44,8.60,-0.84
3896,3305,easy,0.6733,0.6930,-0.0197,0.5075,0.5302,0.8040,0.8355,6.02,5.40,-0.63
3897,1813,easy,0.7047,0.7244,-0.0197,0.5440,0.5679,0.9788,0.8239,3.38,4.03,0.65
3898,2366,easy,0.8492,0.8690,-0.0198,0.7379,0.7683,0.8867,0.9134,3.61,2.83,-0.78
3899,3053,easy,0.7398,0.7596,-0.0198,0.5870,0.6124,0.9110,0.9015,11.65,11.76,0.11
3900,1960,easy,0.5235,0.5435,-0.0199,0.3546,0.3731,0.6807,0.6947,16.28,16.13,-0.15
3901,3947,easy,0.6707,0.6907,-0.0200,0.5046,0.5275,0.9363,0.9562,2.24,2.85,0.61
3902,992,easy,0.8107,0.8306,-0.0200,0.6816,0.7103,0.9309,0.8810,5.03,5.83,0.80
3903,3302,easy,0.6333,0.6532,-0.0200,0.4633,0.4850,0.7340,0.7458,5.99,5.97,-0.02
3904,1080,easy,0.6990,0.7190,-0.0200,0.5373,0.5613,0.8046,0.8357,10.01,7.75,-2.26
3905,3558,easy,0.9223,0.9425,-0.0202,0.8559,0.8913,0.9635,0.9668,2.24,2.00,-0.24
3906,4299,easy,0.5068,0.5270,-0.0202,0.3394,0.3578,0.6697,0.6789,8.60,8.25,-0.35
3907,4122,easy,0.2000,0.2202,-0.0202,0.1111,0.1237,0.8156,0.8156,8.29,7.76,-0.53
3908,2092,easy,0.8132,0.8334,-0.0202,0.6852,0.7144,0.9987,0.9988,5.00,4.32,-0.68
3909,4139,easy,0.8475,0.8678,-0.0203,0.7353,0.7664,0.8748,0.8906,10.50,9.61,-0.89
3910,1039,easy,0.8848,0.9052,-0.0204,0.7934,0.8269,0.9285,0.9355,5.73,5.00,-0.73
3911,3155,easy,0.6088,0.6292,-0.0204,0.4376,0.4590,0.8695,0.8234,5.39,6.60,1.22
3912,3542,easy,0.9116,0.9320,-0.0204,0.8376,0.8727,0.9943,0.9912,3.88,3.00,-0.88
3913,3888,easy,0.8929,0.9134,-0.0205,0.8066,0.8406,0.9757,0.9648,3.16,3.00,-0.16
3914,1089,easy,0.8237,0.8443,-0.0206,0.7003,0.7306,0.8687,0.8986,5.41,5.39,-0.02
3915,1672,easy,0.8387,0.8594,-0.0208,0.7222,0.7535,0.9884,0.9788,3.00,3.00,0.00
3916,834,easy,0.8803,0.9011,-0.0208,0.7862,0.8200,0.9227,0.9384,5.00,3.90,-1.10
3917,888,easy,0.9353,0.9561,-0.0208,0.8785,0.9160,0.9910,0.9857,3.00,3.16,0.16
3918,4134,easy,0.5044,0.5253,-0.0208,0.3373,0.3562,0.9595,0.9192,6.17,5.06,-1.10
3919,284,easy,0.6425,0.6634,-0.0209,0.4733,0.4963,0.9529,0.9508,5.91,5.69,-0.22
3920,3560,easy,0.9212,0.9422,-0.0210,0.8540,0.8908,0.9813,0.9837,2.24,2.00,-0.24
3921,1321,easy,0.8317,0.8526,-0.0210,0.7118,0.7431,0.8640,0.8753,6.71,6.00,-0.71
3922,748,easy,0.7863,0.8073,-0.0210,0.6479,0.6769,0.9509,0.9313,1.41,1.41,0.00
3923,1314,easy,0.7802,0.8012,-0.0210,0.6396,0.6684,0.8387,0.8494,7.21,6.78,-0.43
3924,3642,easy,0.4017,0.4229,-0.0211,0.2514,0.2681,0.6785,0.6553,28.60,30.26,1.66
3925,862,easy,0.8719,0.8931,-0.0212,0.7729,0.8068,0.9795,0.9826,3.61,3.00,-0.61
3926,314,easy,0.8794,0.9007,-0.0213,0.7848,0.8193,0.9267,0.9528,4.18,4.19,0.01
3927,920,easy,0.7920,0.8132,-0.0213,0.6556,0.6853,0.9915,0.9886,4.47,4.08,-0.39
3928,1559,easy,0.8732,0.8945,-0.0213,0.7750,0.8092,0.9843,0.9804,2.32,2.06,-0.27
3929,4097,easy,0.8418,0.8632,-0.0213,0.7269,0.7593,0.8859,0.9607,5.39,4.36,-1.03
3930,348,easy,0.8827,0.9041,-0.0214,0.7901,0.8250,0.9669,0.9349,5.00,7.00,2.00
3931,3052,easy,0.7481,0.7695,-0.0214,0.5975,0.6253,0.9269,0.9175,10.64,11.79,1.15
3932,2090,easy,0.8143,0.8357,-0.0214,0.6868,0.7178,0.9975,0.9982,5.08,4.58,-0.51
3933,2105,easy,0.7516,0.7730,-0.0214,0.6020,0.6300,0.9896,0.9904,6.74,6.50,-0.24
3934,3282,easy,0.7510,0.7725,-0.0214,0.6013,0.6293,0.8026,0.8322,5.51,4.52,-0.98
3935,369,easy,0.8788,0.9004,-0.0215,0.7839,0.8188,0.9828,0.9785,3.61,3.16,-0.44
3936,1065,easy,0.9127,0.9344,-0.0217,0.8394,0.8769,0.9713,0.9672,1.56,1.00,-0.56
3937,1574,easy,0.8093,0.8311,-0.0217,0.6797,0.7109,0.9438,0.9642,2.00,1.41,-0.59
3938,3886,easy,0.8935,0.9153,-0.0218,0.8075,0.8438,0.9772,0.9740,3.16,3.00,-0.16
3939,3204,easy,0.7500,0.7718,-0.0218,0.6000,0.6284,0.8136,0.8377,9.10,8.11,-1.00
3940,3872,easy,0.8998,0.9217,-0.0219,0.8179,0.8548,0.9383,0.9346,3.00,2.30,-0.70
3941,358,easy,0.8751,0.8971,-0.0220,0.7780,0.8134,0.9815,0.9568,4.00,3.61,-0.39
3942,857,easy,0.9331,0.9552,-0.0220,0.8746,0.9142,0.9900,0.9849,3.61,2.24,-1.37
3943,1954,easy,0.4113,0.4333,-0.0220,0.2589,0.2766,0.6456,0.6383,65.00,20.12,-44.88
3944,2008,easy,0.7746,0.7967,-0.0221,0.6321,0.6621,0.9983,0.9333,4.07,4.00,-0.07
3945,1057,easy,0.6610,0.6833,-0.0223,0.4937,0.5190,0.7968,0.8105,8.01,8.00,-0.01
3946,1903,easy,0.7052,0.7275,-0.0223,0.5446,0.5717,0.7766,0.7895,17.26,16.05,-1.22
3947,1651,easy,0.8576,0.8800,-0.0224,0.7507,0.7858,0.9963,0.9856,2.83,2.93,0.10
3948,3774,easy,0.6795,0.7020,-0.0225,0.5146,0.5409,0.9589,0.9206,11.36,11.20,-0.16
3949,2148,easy,0.7920,0.8147,-0.0226,0.6557,0.6873,0.8339,0.8526,6.04,5.03,-1.00
3950,3843,easy,0.7978,0.8204,-0.0226,0.6636,0.6955,0.9998,0.9998,2.24,2.24,0.00
3951,2607,easy,0.7551,0.7777,-0.0226,0.6066,0.6363,0.8037,0.8194,27.55,27.86,0.31
3952,1955,easy,0.4170,0.4397,-0.0227,0.2634,0.2818,0.6476,0.6409,59.18,19.26,-39.92
3953,3847,easy,0.7061,0.7288,-0.0227,0.5457,0.5733,0.9997,0.9997,79.41,78.85,-0.56
3954,962,easy,0.8870,0.9099,-0.0229,0.7970,0.8347,0.9707,0.9626,2.83,2.24,-0.59
3955,1066,easy,0.9053,0.9283,-0.0229,0.8271,0.8661,0.9824,0.9824,1.23,1.00,-0.23
